poi_id,naics_code,latitude,longitude
poi_031190,524210,40.69,-73.9978
poi_031191,621330,40.7362,-73.9685
poi_031192,722511,40.8083,-73.9433
poi_031193,621111,40.7618,-73.9523
poi_031194,721110,40.734,-74.0
poi_031195,611110,40.7995,-73.9526
poi_031196,448140,40.7591,-73.9981
poi_031197,812990,40.7248,-73.9734
poi_031198,524210,40.7342,-73.992
poi_031199,541921,40.7445,-73.9884
poi_031200,813110,40.6886,-73.9344
poi_031201,812990,40.7657,-73.9746
poi_031202,621210,40.6037,-73.9753
poi_031203,611620,40.7594,-73.9741
poi_031204,621310,40.7237,-73.9989
poi_031205,722511,40.7911,-73.9971
poi_031206,722515,40.821,-73.9839
poi_031207,621111,40.7707,-73.9478
poi_031208,722515,40.7505,-73.9593
poi_031209,442299,40.7489,-74.0018
poi_031210,448130,40.7544,-73.9962
poi_031211,492110,40.7104,-74.004
poi_031212,621111,40.7542,-73.971
poi_031213,721110,40.7027,-74.0207
poi_031214,711310,40.7906,-73.9917
poi_031215,611310,40.7758,-73.973
poi_031216,812113,40.7153,-73.9858
poi_031217,812112,40.723,-73.996
poi_031218,812113,40.8094,-73.9396
poi_031219,448190,40.7508,-73.961
poi_031220,722511,40.7452,-73.9957
poi_031221,812112,40.7377,-73.9646
poi_031222,453910,40.776,-73.9857
poi_031223,445310,40.7307,-74.009
poi_031224,611691,40.7718,-73.9947
poi_031225,448130,40.8659,-73.9524
poi_031226,722511,40.7261,-73.9893
poi_031227,722513,40.7449,-73.9656
poi_031228,621210,40.7728,-73.935
poi_031229,812910,40.7504,-74.0169
poi_031230,712110,40.7902,-73.935
poi_031231,721110,40.7263,-74.0024
poi_031232,722511,40.7235,-73.9735
poi_031233,722511,40.7552,-73.9612
poi_031234,621111,40.7639,-73.9637
poi_031235,812112,40.7892,-73.9561
poi_031236,722515,40.7271,-73.996
poi_031237,722410,40.8447,-73.945
poi_031238,5416,40.756,-73.9921
poi_031239,611699,40.7424,-73.971
poi_031240,621111,40.7192,-73.9936
poi_031241,453110,40.7506,-73.986
poi_031242,621111,40.7488,-73.9767
poi_031243,713940,40.7571,-73.9953
poi_031244,448140,40.7652,-73.9748
poi_031245,722511,40.7645,-73.987
poi_031246,445120,40.8116,-73.9858
poi_031247,722513,40.7399,-74.0066
poi_031248,448110,40.764,-73.9683
poi_031249,448110,40.7689,-73.984
poi_031250,446110,40.7212,-73.9774
poi_031251,522110,40.746,-73.9679
poi_031252,441310,40.7946,-73.9495
poi_031253,813110,40.7399,-73.9562
poi_031254,624410,40.7254,-74.0049
poi_031255,812112,40.7366,-73.9836
poi_031256,812320,40.7669,-73.9282
poi_031257,722515,40.7449,-73.9736
poi_031258,722410,40.7483,-73.9785
poi_031259,722410,40.8007,-73.9371
poi_031260,713940,40.7685,-73.9425
poi_031261,621111,40.7261,-74.0103
poi_031262,722515,40.7641,-73.9445
poi_031263,448310,40.774,-73.9773
poi_031264,624410,40.7809,-73.9453
poi_031265,722515,40.7217,-73.9641
poi_031266,722511,40.7571,-73.9613
poi_031267,621340,40.784,-73.9401
poi_031268,722511,40.7502,-73.9721
poi_031269,812112,40.7555,-74.0032
poi_031270,621210,40.7614,-73.9602
poi_031271,522110,40.7567,-73.9926
poi_031272,441120,40.7331,-73.9794
poi_031273,813110,40.7488,-73.9762
poi_031274,441310,40.872,-73.8486
poi_031275,813110,40.7739,-73.9476
poi_031276,444110,40.7616,-73.9706
poi_031277,722515,40.8192,-73.9208
poi_031278,522110,40.7355,-73.9941
poi_031279,722410,40.7252,-73.9996
poi_031280,813110,40.8259,-73.9206
poi_031281,722515,40.783,-73.9532
poi_031282,443142,40.7739,-73.9501
poi_031283,5416,40.7472,-73.9906
poi_031284,442299,40.7335,-73.9981
poi_031285,722513,40.7591,-73.9586
poi_031286,712110,40.7226,-73.981
poi_031287,722513,40.763,-73.9584
poi_031288,445120,40.7222,-74.0042
poi_031289,621210,40.7465,-73.9719
poi_031290,621210,40.8297,-73.9498
poi_031291,621210,40.7424,-73.9812
poi_031292,442299,40.7572,-74.002
poi_031293,624120,40.7741,-74.0119
poi_031294,813110,40.7173,-73.9723
poi_031295,621330,40.71,-74.0164
poi_031296,813110,40.7685,-73.9949
poi_031297,522390,40.7563,-73.9872
poi_031298,611691,40.7348,-74.003
poi_031299,453998,40.7637,-73.9426
poi_031300,448120,40.7338,-73.9948
poi_031301,512240,40.6893,-73.7344
poi_031302,541213,40.7142,-73.9892
poi_031303,812112,40.8437,-73.932
poi_031304,448140,40.7044,-74.0272
poi_031305,443142,40.7212,-73.9989
poi_031306,453110,40.7006,-73.9908
poi_031307,5416,40.7303,-73.9814
poi_031308,624410,40.7804,-73.9669
poi_031309,446110,40.7044,-73.9863
poi_031310,621610,40.7417,-73.9578
poi_031311,722511,40.7397,-74.013
poi_031312,621210,40.766,-73.9765
poi_031313,813110,40.8696,-73.9153
poi_031314,812199,40.7588,-73.9818
poi_031315,813110,40.7476,-73.9797
poi_031316,722513,40.6346,-73.9867
poi_031317,812199,40.7395,-73.987
poi_031318,713990,40.6802,-73.8506
poi_031319,531210,40.7175,-74.0064
poi_031320,722410,40.765,-73.9503
poi_031321,445110,40.7418,-73.9909
poi_031322,813110,40.7908,-73.9577
poi_031323,448310,40.8018,-73.9653
poi_031324,722515,40.7161,-73.9892
poi_031325,621340,40.7661,-73.9484
poi_031326,722515,40.7995,-73.9563
poi_031327,812112,40.7522,-73.9974
poi_031328,448150,40.5867,-74.1556
poi_031329,722511,40.7844,-73.9878
poi_031330,448120,40.7046,-73.9976
poi_031331,446110,40.8405,-73.9246
poi_031332,722410,40.7243,-73.9685
poi_031333,446120,40.735,-73.9801
poi_031334,611310,40.7717,-73.949
poi_031335,722511,40.8444,-73.927
poi_031336,451120,40.7319,-73.9838
poi_031337,442210,40.7378,-73.9756
poi_031338,713940,40.7595,-74.0286
poi_031339,611691,40.7689,-73.9775
poi_031340,311811,40.8615,-73.9516
poi_031341,722511,40.7723,-73.9551
poi_031342,722515,40.7892,-73.9516
poi_031343,448310,40.744,-73.9659
poi_031344,812990,40.7348,-73.9822
poi_031345,722515,40.775,-73.9795
poi_031346,812199,40.7064,-74.0043
poi_031347,813110,40.7482,-73.9804
poi_031348,722511,40.7884,-73.9605
poi_031349,722513,40.7543,-73.9751
poi_031350,722515,40.7582,-73.9848
poi_031351,812112,40.7532,-73.9784
poi_031352,621111,40.765,-73.9843
poi_031353,621210,40.7444,-73.9784
poi_031354,493110,40.8042,-73.962
poi_031355,722513,40.7762,-73.9867
poi_031356,441120,40.7078,-73.9785
poi_031357,621210,40.7535,-73.9659
poi_031358,453310,40.7228,-73.9928
poi_031359,813312,40.7224,-73.9777
poi_031360,621210,40.7432,-73.9914
poi_031361,812199,40.7545,-73.9861
poi_031362,722513,40.8029,-73.9697
poi_031363,611620,40.7649,-74.0003
poi_031364,713990,40.6613,-73.8838
poi_031365,722513,40.7486,-73.9713
poi_031366,722511,40.7148,-73.9896
poi_031367,446130,40.756,-73.9627
poi_031368,622310,40.761,-73.9638
poi_031369,722511,40.777,-73.9954
poi_031370,522110,40.7826,-73.9777
poi_031371,453998,40.7309,-74.0021
poi_031372,713990,40.7682,-73.9906
poi_031373,561510,40.7361,-73.9957
poi_031374,453310,40.7159,-74.0232
poi_031375,722511,40.8336,-73.9384
poi_031376,611691,40.7705,-73.9671
poi_031377,448310,40.7749,-73.9757
poi_031378,522291,40.7802,-73.9559
poi_031379,446120,40.7449,-73.9496
poi_031380,722513,40.7412,-74.0017
poi_031381,621111,40.7461,-73.9505
poi_031382,522110,40.7928,-73.964
poi_031383,621340,40.8186,-73.9578
poi_031384,423820,40.7472,-73.9853
poi_031385,813110,40.7877,-73.95
poi_031386,621330,40.7539,-73.9724
poi_031387,522110,40.7983,-73.9687
poi_031388,442299,40.7687,-73.9706
poi_031389,448310,40.7531,-73.978
poi_031390,541921,40.7586,-74.0117
poi_031391,722410,40.7589,-73.9456
poi_031392,621111,40.7619,-73.9894
poi_031393,453210,40.8106,-73.9409
poi_031394,722511,40.7757,-73.9581
poi_031395,812112,40.7359,-74.0042
poi_031396,532310,40.8775,-73.9033
poi_031397,812930,40.7651,-73.9619
poi_031398,445120,40.8047,-73.9535
poi_031399,722511,40.7096,-73.9955
poi_031400,448320,40.7423,-73.9966
poi_031401,722511,40.784,-73.9905
poi_031402,621399,40.733,-74.0068
poi_031403,0,40.785,-73.9348
poi_031404,621999,40.7843,-73.9728
poi_031405,621111,40.7924,-73.983
poi_031406,332812,40.7672,-73.9819
poi_031407,5416,40.7484,-73.9891
poi_031408,811121,40.878,-73.9327
poi_031409,448190,40.7581,-74.0088
poi_031410,722511,40.7671,-73.9386
poi_031411,522110,40.6984,-74.0112
poi_031412,448310,40.747,-73.9967
poi_031413,442299,40.753,-73.9907
poi_031414,621330,40.7535,-73.9756
poi_031415,621111,40.7795,-73.9586
poi_031416,448310,40.7534,-73.9827
poi_031417,624410,40.7543,-73.9681
poi_031418,812112,40.8034,-73.9578
poi_031419,722511,40.7285,-73.9949
poi_031420,812199,40.7544,-73.9883
poi_031421,621210,40.7394,-73.9713
poi_031422,722515,40.7354,-73.9884
poi_031423,443142,40.7283,-73.9998
poi_031424,621399,40.7721,-73.9657
poi_031425,621210,40.7501,-73.96
poi_031426,453920,40.8066,-73.9578
poi_031427,446110,40.757,-73.9674
poi_031428,812320,40.7256,-73.9952
poi_031429,621111,40.7323,-74.0231
poi_031430,812199,40.7466,-73.9829
poi_031431,722410,40.7451,-73.9512
poi_031432,713940,40.8941,-73.8264
poi_031433,812113,40.7312,-73.9964
poi_031434,722513,40.8162,-73.9594
poi_031435,445120,40.7381,-73.9738
poi_031436,448140,40.7838,-73.9666
poi_031437,621210,40.7466,-73.9661
poi_031438,722511,40.7901,-73.9567
poi_031439,448120,40.7232,-74.0083
poi_031440,812320,40.817,-73.9327
poi_031441,722511,40.7664,-73.9903
poi_031442,541219,40.7504,-73.9944
poi_031443,722511,40.8526,-73.9206
poi_031444,722511,40.7085,-73.9818
poi_031445,622110,40.8474,-73.9513
poi_031446,517312,40.7172,-73.9862
poi_031447,446110,40.7408,-73.9755
poi_031448,448310,40.7114,-74.0034
poi_031449,722515,40.7165,-73.9739
poi_031450,812113,40.7774,-73.9556
poi_031451,453110,40.7283,-73.9885
poi_031452,446130,40.7524,-73.9925
poi_031453,7111,40.76,-73.9881
poi_031454,713940,40.7296,-73.9907
poi_031455,812199,40.7584,-73.9771
poi_031456,812199,40.7716,-73.9656
poi_031457,722513,40.8598,-73.931
poi_031458,722511,40.7711,-73.9661
poi_031459,812199,40.7156,-73.9785
poi_031460,722511,40.744,-73.9773
poi_031461,712190,40.803,-73.9806
poi_031462,813110,40.779,-73.9442
poi_031463,442299,40.7397,-73.9608
poi_031464,722511,40.7346,-74.0015
poi_031465,722511,40.7963,-73.9611
poi_031466,621310,40.7304,-73.9927
poi_031467,812199,40.7745,-73.9591
poi_031468,812990,40.731,-74.0062
poi_031469,811211,40.7615,-74.0085
poi_031470,339950,40.7471,-73.9983
poi_031471,453920,40.7487,-73.9869
poi_031472,713940,40.5275,-74.2227
poi_031473,722511,40.7456,-73.9811
poi_031474,812199,40.7885,-73.949
poi_031475,448310,40.7659,-73.9776
poi_031476,448210,40.7573,-73.9767
poi_031477,611110,40.7299,-73.9805
poi_031478,813110,40.7458,-73.9642
poi_031479,811412,40.7476,-73.9832
poi_031480,482111,40.6739,-73.9899
poi_031481,722511,40.7294,-73.9918
poi_031482,712190,40.7504,-73.9676
poi_031483,541219,40.736,-73.9665
poi_031484,722515,40.7456,-73.9901
poi_031485,722515,40.7624,-73.9858
poi_031486,811211,40.7616,-73.9834
poi_031487,445230,40.7483,-73.9985
poi_031488,491110,40.7517,-73.9693
poi_031489,713940,40.7188,-73.9964
poi_031490,712120,40.7975,-73.9196
poi_031491,445310,40.8385,-73.8346
poi_031492,443142,40.8554,-73.9222
poi_031493,445120,40.7816,-73.9725
poi_031494,522310,40.7443,-73.9698
poi_031495,531120,40.7588,-73.9658
poi_031496,812191,40.7594,-73.9667
poi_031497,812199,40.7508,-73.9708
poi_031498,621340,40.7799,-73.9778
poi_031499,448320,40.7787,-73.9805
poi_031500,624410,40.8107,-73.9322
poi_031501,722511,40.7608,-73.9523
poi_031502,621410,40.7854,-74.0027
poi_031503,621511,40.7347,-73.9774
poi_031504,621111,40.8199,-73.9327
poi_031505,523930,40.7659,-73.9619
poi_031506,722515,40.7521,-74.0097
poi_031507,448310,40.746,-73.9906
poi_031508,722511,40.7812,-73.9803
poi_031509,531210,40.7394,-73.9714
poi_031510,448210,40.7429,-74.0016
poi_031511,442110,40.7218,-73.9949
poi_031512,442299,40.7077,-74.0088
poi_031513,722515,40.7888,-73.9613
poi_031514,5416,40.7689,-73.9765
poi_031515,5416,40.7115,-74.0095
poi_031516,722410,40.7428,-73.9888
poi_031517,448110,40.7038,-74.0315
poi_031518,621493,40.7821,-73.9605
poi_031519,713940,40.7402,-73.9856
poi_031520,453110,40.746,-73.9766
poi_031521,611691,40.7907,-73.9758
poi_031522,541213,40.7549,-73.9977
poi_031523,448140,40.7715,-73.9879
poi_031524,713940,40.801,-73.9493
poi_031525,812112,40.6628,-73.7761
poi_031526,722511,40.7553,-73.9627
poi_031527,722515,40.72,-73.999
poi_031528,722511,40.7827,-73.9761
poi_031529,5416,40.7298,-74.0235
poi_031530,5416,40.7173,-74.0003
poi_031531,722515,40.7761,-73.9799
poi_031532,722410,40.7144,-73.9757
poi_031533,517312,40.7414,-74.0054
poi_031534,448120,40.781,-73.9745
poi_031535,722511,40.752,-73.9844
poi_031536,812113,40.8202,-73.9245
poi_031537,522298,40.7755,-73.9917
poi_031538,532111,40.7412,-73.9729
poi_031539,722410,40.7517,-73.9845
poi_031540,712120,40.7165,-73.9999
poi_031541,531210,40.7589,-73.9925
poi_031542,722515,40.7372,-73.9882
poi_031543,812930,40.7233,-73.9794
poi_031544,811430,40.7409,-73.9958
poi_031545,512131,40.7229,-73.9657
poi_031546,522390,40.8604,-73.953
poi_031547,621330,40.7541,-73.9809
poi_031548,445110,40.7471,-74.0072
poi_031549,812191,40.7915,-73.968
poi_031550,722511,40.7675,-73.963
poi_031551,621111,40.7806,-73.9645
poi_031552,621111,40.7572,-73.9573
poi_031553,812930,40.7469,-73.9768
poi_031554,444120,40.6865,-73.8329
poi_031555,445110,40.7443,-74.0098
poi_031556,722515,40.721,-73.9885
poi_031557,611620,40.7197,-73.9715
poi_031558,722515,40.7497,-73.9613
poi_031559,722513,40.7365,-73.9699
poi_031560,722515,40.7522,-74.0222
poi_031561,812910,40.7197,-73.9895
poi_031562,448120,40.7695,-74.0129
poi_031563,541219,40.7497,-73.9777
poi_031564,722513,40.7336,-74.0015
poi_031565,722513,40.6967,-74.0226
poi_031566,722511,40.7408,-73.9699
poi_031567,722513,40.7556,-73.9584
poi_031568,448190,40.7144,-73.996
poi_031569,713940,40.7555,-73.9804
poi_031570,624410,40.724,-74.0006
poi_031571,621210,40.7547,-73.9774
poi_031572,722511,40.7337,-74.017
poi_031573,621111,40.7654,-73.9766
poi_031574,722515,40.6867,-74.0235
poi_031575,621111,40.8577,-73.9059
poi_031576,812112,40.7401,-73.9777
poi_031577,451130,40.7242,-74.0303
poi_031578,712190,40.7419,-73.9449
poi_031579,541921,40.7413,-73.9849
poi_031580,812112,40.7507,-73.9959
poi_031581,532289,40.7435,-74.0072
poi_031582,445292,40.7636,-73.9436
poi_031583,448120,40.7436,-73.979
poi_031584,448190,40.7565,-73.9847
poi_031585,448120,40.7582,-74.0057
poi_031586,3231,40.7288,-73.9792
poi_031587,721110,40.7644,-73.9683
poi_031588,531210,40.7483,-74.0034
poi_031589,624410,40.7687,-73.9919
poi_031590,621999,40.7648,-73.9472
poi_031591,813110,40.8084,-73.9646
poi_031592,722513,40.7636,-73.9655
poi_031593,712190,40.7211,-73.7673
poi_031594,812191,40.7841,-73.9789
poi_031595,722511,40.6895,-74.0059
poi_031596,448120,40.7716,-74.0049
poi_031597,621330,40.7469,-73.9951
poi_031598,443142,40.743,-73.9998
poi_031599,611110,40.8575,-73.9419
poi_031600,0,40.7525,-73.9831
poi_031601,446110,40.7153,-73.9754
poi_031602,812990,40.7028,-73.9988
poi_031603,453920,40.7592,-73.9962
poi_031604,453998,40.7266,-74.0011
poi_031605,541219,40.7405,-73.9879
poi_031606,712190,40.7079,-73.942
poi_031607,611110,40.7246,-73.9973
poi_031608,621111,40.7433,-73.9727
poi_031609,621111,40.7725,-73.9485
poi_031610,443142,40.7081,-73.9946
poi_031611,451140,40.7608,-73.9348
poi_031612,722511,40.7425,-74.0216
poi_031613,813110,40.7689,-73.9789
poi_031614,813110,40.7361,-73.9845
poi_031615,523930,40.7473,-73.9791
poi_031616,442299,40.737,-74.0008
poi_031617,311811,40.7602,-73.9799
poi_031618,451130,40.7569,-73.9859
poi_031619,812191,40.6143,-74.179
poi_031620,453920,40.7663,-74.0043
poi_031621,621111,40.7743,-73.9727
poi_031622,531210,40.7004,-74.0145
poi_031623,722515,40.8324,-73.9508
poi_031624,445110,40.8103,-73.9417
poi_031625,621111,40.6988,-74.0029
poi_031626,813110,40.7862,-73.9269
poi_031627,713940,40.8057,-73.9575
poi_031628,448110,40.7542,-74.0107
poi_031629,446120,40.7432,-73.9895
poi_031630,813110,40.8807,-73.8431
poi_031631,522110,40.7801,-73.9728
poi_031632,722515,40.7397,-73.9758
poi_031633,3231,40.7467,-73.9772
poi_031634,311811,40.7289,-73.9935
poi_031635,812112,40.8397,-73.9226
poi_031636,722515,40.7302,-74.0083
poi_031637,621340,40.7544,-73.9683
poi_031638,722513,40.7728,-73.9962
poi_031639,812930,40.7677,-73.9669
poi_031640,812199,40.7213,-74.0194
poi_031641,442110,40.7547,-73.9748
poi_031642,812199,40.8025,-73.9497
poi_031643,722511,40.7891,-73.9773
poi_031644,453920,40.7126,-73.9925
poi_031645,453110,40.7469,-73.9661
poi_031646,713940,40.7493,-73.9551
poi_031647,722515,40.7323,-74.0014
poi_031648,238220,40.697,-74.0236
poi_031649,238220,40.7361,-73.991
poi_031650,712120,40.7801,-73.9491
poi_031651,813110,40.7233,-73.9821
poi_031652,812111,40.7681,-73.9967
poi_031653,561311,40.6982,-74.0177
poi_031654,5418,40.7593,-73.9853
poi_031655,722511,40.7985,-73.9674
poi_031656,621399,40.7107,-73.9966
poi_031657,812112,40.7411,-73.9716
poi_031658,452319,40.6955,-73.9886
poi_031659,621111,40.7635,-73.9629
poi_031660,722513,40.7003,-73.9721
poi_031661,448210,40.7503,-73.9858
poi_031662,611110,40.8075,-73.978
poi_031663,813110,40.7352,-74.0122
poi_031664,541921,40.7542,-73.9865
poi_031665,621210,40.7756,-73.9568
poi_031666,522110,40.7377,-73.9917
poi_031667,448310,40.7374,-73.9952
poi_031668,722515,40.7585,-73.9784
poi_031669,624410,40.7746,-73.9484
poi_031670,713940,40.744,-73.9832
poi_031671,621111,40.7177,-74.0187
poi_031672,722511,40.7534,-73.9796
poi_031673,722515,40.7192,-74.0084
poi_031674,621340,40.7528,-73.9751
poi_031675,522110,40.7295,-74.0101
poi_031676,519120,40.7548,-73.9912
poi_031677,713940,40.7492,-73.9733
poi_031678,448310,40.7422,-73.9799
poi_031679,713990,40.7129,-73.8942
poi_031680,624410,40.7834,-73.9575
poi_031681,722511,40.8329,-73.9151
poi_031682,812199,40.7499,-73.9723
poi_031683,446191,40.7484,-73.9803
poi_031684,531210,40.8022,-73.9877
poi_031685,611310,40.7295,-73.9689
poi_031686,0,40.7568,-73.9924
poi_031687,492110,40.7565,-73.9823
poi_031688,611699,40.7673,-73.9874
poi_031689,722511,40.8425,-73.9524
poi_031690,812990,40.7687,-73.9809
poi_031691,621210,40.7609,-73.9763
poi_031692,722511,40.7415,-73.9933
poi_031693,812199,40.8834,-73.933
poi_031694,0,40.7457,-73.9829
poi_031695,523930,40.7148,-74.0008
poi_031696,813110,40.7511,-73.9976
poi_031697,621330,40.7347,-73.9952
poi_031698,722511,40.7301,-73.9986
poi_031699,711310,40.7388,-73.9933
poi_031700,446110,40.7034,-73.9822
poi_031701,722511,40.7699,-73.968
poi_031702,811430,40.7478,-74.0066
poi_031703,722515,40.8171,-73.9424
poi_031704,446120,40.7763,-73.9999
poi_031705,453210,40.7511,-73.9423
poi_031706,812112,40.7705,-73.9829
poi_031707,811490,40.735,-74.0033
poi_031708,722511,40.737,-74.001
poi_031709,812910,40.7979,-73.9766
poi_031710,621399,40.762,-73.9668
poi_031711,722511,40.7701,-73.9897
poi_031712,812112,40.7224,-74.0153
poi_031713,423720,40.744,-73.9566
poi_031714,722515,40.7338,-73.981
poi_031715,722511,40.7253,-73.9966
poi_031716,722515,40.7573,-74.0094
poi_031717,812199,40.8232,-73.9401
poi_031718,442110,40.7361,-73.9976
poi_031719,451140,40.7604,-73.9476
poi_031720,492110,40.7668,-73.9666
poi_031721,812320,40.8005,-73.9631
poi_031722,722515,40.7309,-73.99
poi_031723,722513,40.7502,-73.9821
poi_031724,445230,40.7031,-74.0045
poi_031725,451211,40.7911,-73.9523
poi_031726,621399,40.7398,-73.9811
poi_031727,812199,40.7175,-74.0122
poi_031728,811430,40.7421,-73.9539
poi_031729,722511,40.7642,-73.9608
poi_031730,5416,40.6978,-74.026
poi_031731,621111,40.7454,-73.9544
poi_031732,446110,40.7183,-73.9825
poi_031733,522298,40.765,-73.9877
poi_031734,722511,40.7166,-73.9954
poi_031735,444130,40.7366,-73.9915
poi_031736,722511,40.7688,-73.9658
poi_031737,541921,40.6906,-73.7766
poi_031738,812990,40.7519,-73.9927
poi_031739,722511,40.7441,-73.9636
poi_031740,722511,40.7446,-73.9927
poi_031741,624410,40.8004,-73.9336
poi_031742,621111,40.7742,-73.9511
poi_031743,713940,40.7556,-73.9817
poi_031744,721110,40.7534,-73.9862
poi_031745,448310,40.7753,-73.9769
poi_031746,712190,40.8354,-73.7829
poi_031747,722515,40.6972,-74.0009
poi_031748,611110,40.8315,-73.9433
poi_031749,551114,40.7186,-73.9931
poi_031750,621111,40.7623,-73.9863
poi_031751,722511,40.7095,-74.0122
poi_031752,813110,40.7314,-73.9559
poi_031753,621111,40.7139,-73.9975
poi_031754,611110,40.7886,-73.9767
poi_031755,621111,40.7518,-73.9802
poi_031756,561510,40.7686,-73.9367
poi_031757,812112,40.8097,-73.9341
poi_031758,713990,40.6882,-73.9202
poi_031759,812199,40.7835,-73.9932
poi_031760,611110,40.8262,-73.963
poi_031761,722511,40.764,-73.9422
poi_031762,722513,40.7627,-73.9902
poi_031763,813110,40.8178,-73.9243
poi_031764,722511,40.785,-73.9769
poi_031765,624410,40.714,-73.9721
poi_031766,722511,40.7693,-73.9653
poi_031767,621399,40.7591,-73.991
poi_031768,721110,40.7203,-74.0005
poi_031769,722511,40.7609,-73.9946
poi_031770,5416,40.7664,-73.9745
poi_031771,621610,40.8597,-73.9379
poi_031772,444130,40.7718,-73.9757
poi_031773,722511,40.7154,-74.0146
poi_031774,624410,40.7505,-73.9995
poi_031775,713940,40.7279,-73.9848
poi_031776,522110,40.7596,-73.9603
poi_031777,812112,40.773,-74.0099
poi_031778,812990,40.7711,-73.9813
poi_031779,722511,40.729,-73.9907
poi_031780,922120,40.8381,-73.8902
poi_031781,812910,40.75,-73.9952
poi_031782,442299,40.729,-73.9916
poi_031783,722511,40.7509,-74.002
poi_031784,621330,40.7806,-74.0025
poi_031785,712190,40.6444,-74.0706
poi_031786,722515,40.7584,-73.9893
poi_031787,722511,40.813,-73.9498
poi_031788,722320,40.7459,-73.9727
poi_031789,622110,40.6569,-73.8922
poi_031790,451110,40.7526,-73.983
poi_031791,713940,40.725,-73.9787
poi_031792,448140,40.7618,-73.9707
poi_031793,722515,40.7568,-73.9959
poi_031794,812112,40.7881,-73.9679
poi_031795,812930,40.7631,-73.9736
poi_031796,446110,40.7732,-73.9699
poi_031797,522110,40.7358,-73.9883
poi_031798,713940,40.7675,-73.9854
poi_031799,621111,40.7543,-73.9447
poi_031800,0,40.8548,-73.9259
poi_031801,722511,40.7797,-73.9911
poi_031802,522110,40.7382,-73.9913
poi_031803,621330,40.6822,-74.0036
poi_031804,722513,40.8205,-73.9524
poi_031805,812111,40.7904,-73.9611
poi_031806,722515,40.7953,-73.9785
poi_031807,448120,40.754,-73.9792
poi_031808,722515,40.7103,-74.0185
poi_031809,813110,40.8685,-73.9538
poi_031810,446110,40.7356,-73.9816
poi_031811,621320,40.7554,-73.9797
poi_031812,812113,40.7396,-73.9901
poi_031813,453220,40.7496,-73.9934
poi_031814,517312,40.7054,-74.0209
poi_031815,446110,40.7993,-73.9281
poi_031816,722511,40.7471,-73.9935
poi_031817,451140,40.7481,-74.0012
poi_031818,443142,40.7488,-73.9878
poi_031819,448140,40.7649,-74.0071
poi_031820,448110,40.838,-73.9443
poi_031821,813110,40.7573,-73.9968
poi_031822,523930,40.7767,-73.9893
poi_031823,311811,40.6973,-73.9906
poi_031824,448120,40.7606,-73.9928
poi_031825,722513,40.7375,-73.9832
poi_031826,448210,40.7526,-73.9737
poi_031827,713940,40.7529,-73.9756
poi_031828,712190,40.7072,-73.98
poi_031829,446110,40.7661,-73.9704
poi_031830,812112,40.7249,-73.9973
poi_031831,522110,40.7591,-73.9701
poi_031832,448310,40.7474,-73.9591
poi_031833,445230,40.6907,-73.9818
poi_031834,451211,40.7463,-74.0002
poi_031835,811490,40.7143,-74.0032
poi_031836,722511,40.7482,-73.981
poi_031837,621111,40.7175,-74.0115
poi_031838,813110,40.8237,-73.9623
poi_031839,621111,40.7636,-73.9653
poi_031840,452210,40.8143,-73.9255
poi_031841,621310,40.8058,-73.9514
poi_031842,0,40.7738,-73.9949
poi_031843,813110,40.7563,-73.9718
poi_031844,442299,40.6953,-74.0034
poi_031845,453210,40.7531,-74.0012
poi_031846,621210,40.7399,-73.9802
poi_031847,722511,40.7705,-73.9667
poi_031848,722515,40.8561,-73.9346
poi_031849,812320,40.7748,-73.993
poi_031850,722513,40.7451,-73.9842
poi_031851,445120,40.7171,-73.9887
poi_031852,238220,40.7109,-73.9955
poi_031853,722513,40.7319,-73.9889
poi_031854,812199,40.7553,-73.9748
poi_031855,722511,40.7178,-73.9991
poi_031856,541219,40.7647,-73.9826
poi_031857,722511,40.7458,-73.9869
poi_031858,722515,40.732,-73.9911
poi_031859,453210,40.7591,-73.9853
poi_031860,621399,40.7377,-73.9939
poi_031861,621399,40.7689,-73.9651
poi_031862,812112,40.827,-73.9337
poi_031863,721120,40.7568,-73.9835
poi_031864,621492,40.7936,-73.9397
poi_031865,453110,40.7451,-74.0084
poi_031866,453310,40.7546,-73.9764
poi_031867,423730,40.7771,-73.9781
poi_031868,812199,40.7311,-73.9745
poi_031869,492110,40.6981,-73.9988
poi_031870,722513,40.7464,-73.9694
poi_031871,722515,40.8467,-73.9215
poi_031872,621210,40.7463,-73.9922
poi_031873,452210,40.7828,-73.9415
poi_031874,621111,40.7607,-73.8948
poi_031875,813110,40.8174,-73.9444
poi_031876,238390,40.734,-73.9737
poi_031877,5416,40.7564,-73.9737
poi_031878,445120,40.772,-73.9922
poi_031879,512131,40.7461,-74.0051
poi_031880,812199,40.7549,-73.9795
poi_031881,512131,40.7538,-73.9986
poi_031882,238220,40.7058,-74.0065
poi_031883,522110,40.7376,-73.9851
poi_031884,812199,40.8669,-73.9191
poi_031885,713920,40.6922,-73.9975
poi_031886,488410,40.7078,-74.0242
poi_031887,722515,40.7331,-74.0073
poi_031888,812112,40.8637,-73.9449
poi_031889,722511,40.5996,-73.9079
poi_031890,812111,40.7208,-73.9891
poi_031891,813110,40.6929,-73.9997
poi_031892,541921,40.7077,-73.9835
poi_031893,813110,40.8447,-73.9422
poi_031894,448320,40.7754,-73.96
