poi_id,poi_cbg
poi_031745,360610096001
poi_011651,360610142004
poi_035000,360610269005
poi_031748,360610221021
poi_044840,360610068001
poi_050781,360610076001
poi_030076,360610084002
poi_007696,360610100002
poi_023080,360610041001
poi_046827,360610112011
poi_014531,360610113001
poi_007699,360610092001
poi_030079,360610130004
poi_054161,360610253001
poi_007700,360610132004
poi_035244,360610209011
poi_055076,360610065005
poi_052978,360610157007
poi_021413,360610135002
poi_007705,360610068002
poi_034391,360610167004
poi_055079,360610076001
poi_007099,360610009001
poi_008986,360610028002
poi_041304,360610075001
poi_057643,360610007001
poi_007102,360610074001
poi_038441,360610100001
poi_050792,360610178003
poi_000930,360610075001
poi_054731,360610291007
poi_057652,360610103001
poi_007107,360610056003
poi_000935,360610095002
poi_030093,360610130003
poi_005488,360610013001
poi_030097,360610150021
poi_023097,360610208002
poi_005767,360050221012
poi_057660,360610064003
poi_046849,360610101001
poi_037042,360610180003
poi_057661,360610200001
poi_037044,360610038006
poi_030101,360610150023
poi_010379,360610196003
poi_007717,360610109001
poi_054174,360610056002
poi_035257,360610082002
poi_050799,360610109001
poi_034402,360610071005
poi_014551,360471058011
poi_054175,360610063001
poi_055095,360610114021
poi_000948,360610222002
poi_030110,360610109001
poi_052997,360610076001
poi_010383,360610041005
poi_000951,360610060001
poi_055102,360610062001
poi_000954,360610148022
poi_046124,360610102001
poi_032134,360610104001
poi_043170,360610041006
poi_049719,360610055022
poi_040878,360610167003
poi_003283,360610058001
poi_032138,360610096001
poi_005945,360610058001
poi_032139,360610061001
poi_033602,360610015021
poi_005947,360610080002
poi_014568,360610157006
poi_053294,360610129002
poi_038506,360610222001
poi_033614,360610180003
poi_003289,360610033002
poi_014573,360610293004
poi_033616,360470120001
poi_038509,360610016003
poi_049738,360610228003
poi_043217,360610109001
poi_032145,360610061002
poi_053184,360610067004
poi_053303,360610163005
poi_033619,360610095001
poi_043221,360610111001
poi_049741,360610071004
poi_041930,360610034004
poi_038515,360610106011
poi_043191,360470308001
poi_027761,360610057002
poi_003297,360610100001
poi_012273,360610084002
poi_039803,360850248003
poi_012276,360610129002
poi_044074,360610114012
poi_032158,360610137004
poi_043194,360610034003
poi_014595,360610179007
poi_039809,360610022013
poi_003301,360610071002
poi_049755,360610118004
poi_012283,360610108006
poi_012284,360610021001
poi_027770,360610049001
poi_027626,360610317041
poi_002587,360610096001
poi_033442,360610070003
poi_043962,360610015021
poi_040910,360610109001
poi_038531,360610114021
poi_007017,360610038001
poi_030158,360610104001
poi_012970,360610064004
poi_030159,360610287003
poi_035967,360610021002
poi_010568,360610052001
poi_055534,360610112031
poi_012977,360610015021
poi_021571,360610071004
poi_034639,360610091003
poi_008699,360610094001
poi_016459,360610024001
poi_056405,360610073001
poi_037490,360610168002
poi_008706,360610028003
poi_012988,360610150021
poi_010576,360610093001
poi_021781,360610140006
poi_037494,360610124006
poi_021782,360610101001
poi_007575,360610209011
poi_005202,360610261002
poi_047517,360610056001
poi_025211,360610184001
poi_021584,360610221021
poi_005207,360610128004
poi_034646,360610041003
poi_056418,360610113001
poi_007035,360610071005
poi_037500,360610013001
poi_025704,360610079001
poi_021590,360610104001
poi_030171,360610073006
poi_016473,360610038003
poi_025711,360610108006
poi_003369,360610108005
poi_007586,360470563001
poi_021797,360610163003
poi_011727,360610091001
poi_056431,360610002012
poi_007589,360610193004
poi_025715,360610319001
poi_007447,360610139002
poi_016482,360610101001
poi_055564,360610118008
poi_016483,360610073004
poi_015118,360610148022
poi_007591,360610099001
poi_056436,360610128001
poi_011732,360610128001
poi_021804,360610045001
poi_025381,360610095001
poi_010594,360610174021
poi_025383,360610113001
poi_041984,360610161005
poi_003705,360610091003
poi_011336,360610142003
poi_020211,360610013002
poi_057345,360610140004
poi_031754,360610155001
poi_048557,360610043003
poi_041988,360610100001
poi_029102,360610076001
poi_024878,360610084002
poi_011342,360610165004
poi_031761,360610146012
poi_010057,360610068002
poi_031769,360610127004
poi_041996,360610131001
poi_053369,360610095001
poi_026622,360610112031
poi_042000,360610012001
poi_057368,360610033002
poi_023769,360610082001
poi_008553,360610039004
poi_024898,360610126007
poi_051373,360610189005
poi_053373,360610096001
poi_042002,360610065002
poi_011360,360610113001
poi_031779,360610073004
poi_055339,360610197021
poi_031308,360610174021
poi_028593,360610139001
poi_020231,360610223014
poi_057375,360610014012
poi_009596,360610098006
poi_008561,360610038002
poi_029127,360610032006
poi_029128,360610104001
poi_029129,360610007001
poi_026635,360610287001
poi_031789,360471220001
poi_029132,360610094001
poi_031318,360810062025
poi_048596,360610188002
poi_011874,360610074001
poi_014964,360610112011
poi_023779,360610038002
poi_011876,360610075003
poi_033443,360610074001
poi_054685,360610113001
poi_054612,360610151003
poi_022468,360610125002
poi_057162,360610135001
poi_020021,360470164001
poi_018266,360610181002
poi_022472,360610077005
poi_033447,360610151004
poi_009132,360610146022
poi_005124,360610068001
poi_005125,360610018001
poi_033449,360610169004
poi_035388,360610157002
poi_018273,360610087005
poi_009138,360610137004
poi_002065,360610021002
poi_033453,360610109001
poi_034101,360610015021
poi_056231,360610045001
poi_034102,360470033002
poi_044572,360610013001
poi_056237,360610112031
poi_034104,360610082002
poi_035393,360610137006
poi_009142,360610110006
poi_056238,360470606001
poi_010612,360610081001
poi_035396,360610102001
poi_009148,360610009000
poi_011817,360610058001
poi_033464,360610112011
poi_033465,360610230002
poi_056247,360610079001
poi_057181,360610187002
poi_019147,360610232004
poi_056250,360610095001
poi_054642,360610045001
poi_020042,360610179006
poi_018283,360610120002
poi_003402,360610153001
poi_033474,360610088001
poi_044586,360610158013
poi_019148,360610230003
poi_033475,360610237003
poi_020046,360610102001
poi_002360,360610033002
poi_011833,360610037001
poi_026085,360610014022
poi_002364,360610058001
poi_044414,360610253003
poi_053841,360610115001
poi_004070,360610115001
poi_012737,360610071005
poi_012738,360610261002
poi_039124,360610084002
poi_032351,360610171002
poi_034346,360610088006
poi_056986,360610157007
poi_016873,360610081002
poi_023050,360610220002
poi_036039,360050302005
poi_039132,360470702011
poi_023051,360610071003
poi_034035,360610007001
poi_027447,360610093003
poi_023182,360610038003
poi_012064,360610056003
poi_039134,360610091001
poi_028772,360610279002
poi_006692,360610058001
poi_034361,360610061003
poi_053868,360610138004
poi_010701,360610265002
poi_023061,360610008001
poi_028780,360610110003
poi_007366,360610132003
poi_006696,360610112032
poi_039144,360610058001
poi_025932,360610096001
poi_007368,360610109001
poi_025933,360610124001
poi_023065,360610058001
poi_034369,360610099001
poi_025901,360610126004
poi_039148,360610112021
poi_028783,360610142003
poi_039150,360610191006
poi_028784,360610092001
poi_034370,360610115001
poi_039152,360610058001
poi_009738,360610062001
poi_007371,360610102001
poi_034373,360610058001
poi_004102,360610102001
poi_007373,360610113001
poi_032368,360610030012
poi_055857,360610043003
poi_026254,360610129001
poi_025907,360610158011
poi_027471,360610162005
poi_016329,360610110003
poi_037403,360610209011
poi_032041,360610086034
poi_013527,360610068002
poi_015699,360610102001
poi_003031,360610074003
poi_030899,360470840001
poi_050445,360610129001
poi_034488,360610063001
poi_023464,360610148012
poi_045870,360610094001
poi_037410,360050117002
poi_035042,360610038001
poi_008071,360610094001
poi_016338,360610034002
poi_015706,360610096001
poi_033720,360610112032
poi_003042,360610113001
poi_013166,360610100001
poi_045835,360610055022
poi_032058,360610074001
poi_040927,360610164001
poi_055492,360610030011
poi_003052,360610153003
poi_030913,360610159005
poi_019342,360610183004
poi_032062,360610144024
poi_035574,360610054001
poi_030914,360610084002
poi_003056,360610015011
poi_033732,360610067003
poi_032066,360610096001
poi_034511,360610096001
poi_048255,360610195004
poi_034514,360610190001
poi_045885,360610128003
poi_015719,360610211003
poi_015720,360610096001
poi_035060,360470207002
poi_040940,360610108001
poi_023491,360610098005
poi_008099,360610138002
poi_050439,360610255003
poi_035068,360610119001
poi_034523,360610102001
poi_016242,360610109001
poi_037438,360610021001
poi_015724,360610129002
poi_013622,360610015021
poi_035207,360610124006
poi_048340,360610317032
poi_048342,360610103001
poi_040165,360610091001
poi_057386,360610303001
poi_048344,360610099001
poi_048347,360610077003
poi_020599,360610137003
poi_020946,360610193006
poi_034907,360471058011
poi_045463,360610104001
poi_035858,360610055021
poi_025278,360610212004
poi_045464,360850039002
poi_043340,360810539003
poi_020948,360610122003
poi_034909,360610146013
poi_015285,360610095001
poi_035865,360610086011
poi_027237,360610102001
poi_035867,360610043003
poi_040183,360610120003
poi_015287,360610007001
poi_056595,360610018005
poi_048360,360610063001
poi_034918,360610048005
poi_049700,360610041005
poi_048365,360610076002
poi_015742,360610086012
poi_051056,360610066001
poi_020609,360610150012
poi_035748,360610041005
poi_051058,360610064004
poi_013642,360610082001
poi_034924,360610148025
poi_035225,360610080002
poi_049706,360610271002
poi_045486,360610094001
poi_051066,360610134005
poi_049711,360610021001
poi_043357,360610142002
poi_035759,360610118003
poi_025676,360610109001
poi_056613,360610317032
poi_031350,360610087001
poi_036386,360610317041
poi_020628,360050087001
poi_051070,360610195004
poi_015833,360610043003
poi_025685,360050063002
poi_056619,360610138003
poi_021766,360610114011
poi_055596,360610054001
poi_054194,360610015021
poi_044178,360610039004
poi_029894,360610235014
poi_000510,360610139003
poi_031033,360610009001
poi_054896,360610049002
poi_030651,360610145004
poi_057821,360610232004
poi_057823,360610155006
poi_057824,360610188001
poi_026763,360470193002
poi_029795,360610134001
poi_057827,360610055021
poi_057828,360610052001
poi_000515,360610007001
poi_025323,360610118002
poi_031043,360610317032
poi_035707,360610153006
poi_049189,360610190001
poi_044510,360610031001
poi_003877,360050458004
poi_054211,360610054001
poi_029803,360610050005
poi_056023,360610068005
poi_031054,360610052001
poi_038738,360610121005
poi_030675,360610031001
poi_055687,360610110006
poi_031061,360850198004
poi_051208,360050039005
poi_055613,360610245007
poi_026775,360610255001
poi_056035,360610061001
poi_029812,360610119002
poi_038747,360610199004
poi_029219,360610102001
poi_003893,360610165005
poi_029814,360610227003
poi_025346,360610092001
poi_029225,360610152003
poi_042345,360610016005
poi_057843,360610076001
poi_024937,360610109001
poi_025349,360610015021
poi_054931,360610042002
poi_025353,360610153001
poi_054223,360850122002
poi_029229,360610093004
poi_026725,360610052002
poi_049211,360610034001
poi_002295,360050369011
poi_050243,360610015011
poi_033309,360610095001
poi_013348,360810889016
poi_002968,360610072005
poi_033312,360610096001
poi_012897,360610037001
poi_026126,360610150023
poi_002972,360610139001
poi_001208,360610021001
poi_002978,360610112021
poi_001457,360610212004
poi_037798,360610033002
poi_021678,360610045001
poi_002979,360610047002
poi_053935,360610172005
poi_053936,360610082001
poi_009233,360610033001
poi_001215,360610130001
poi_012908,360610064004
poi_047587,360470486001
poi_001220,360610058001
poi_012914,360610055022
poi_044637,360610109001
poi_049222,360610152003
poi_013356,360610094001
poi_046663,360610209011
poi_037813,360610039001
poi_047592,360610022014
poi_012920,360610145004
poi_009460,360610092001
poi_049228,360610150012
poi_039021,360610074001
poi_039022,360610055022
poi_037817,360610001001
poi_039025,360050409001
poi_040535,360610132006
poi_013296,360610048001
poi_022961,360610034001
poi_053953,360610163005
poi_044645,360610155006
poi_046674,360610159003
poi_033341,360610054001
poi_009245,360610255002
poi_037821,360610108006
poi_040538,360610033003
poi_009249,360610106012
poi_008572,360610245004
poi_033032,360610094001
poi_009044,360610048004
poi_030929,360610154006
poi_057851,360610271003
poi_008574,360610061002
poi_057852,360610009001
poi_038576,360610261004
poi_046535,360610135002
poi_057855,360610224002
poi_009052,360610063001
poi_051080,360610015022
poi_055746,360610114011
poi_051082,360610087001
poi_038581,360610033003
poi_046540,360610102001
poi_016415,360850319023
poi_007964,360610211003
poi_000422,360610095001
poi_046550,360610167003
poi_046553,360610163003
poi_051318,360610043003
poi_051089,360610088001
poi_008890,360610095001
poi_025957,360610191001
poi_041681,360610072005
poi_012649,360610044001
poi_011895,360610059003
poi_022129,360610184002
poi_055757,360610102001
poi_012653,360610137003
poi_000711,360470232001
poi_041686,360610083001
poi_041687,360610203002
poi_030947,360610047001
poi_025965,360610049001
poi_020860,360610224003
poi_051603,360610111001
poi_000717,360610271003
poi_041694,360610154008
poi_009078,360610077003
poi_011904,360610139007
poi_046564,360610015021
poi_038605,360610211007
poi_011908,360610096001
poi_051614,360610009001
poi_025980,360610179001
poi_042222,360610265004
poi_004732,360610033001
poi_033109,360610007001
poi_030737,360610142004
poi_046932,360610094001
poi_002379,360610101001
poi_056449,360610177005
poi_001795,360610028004
poi_057088,360610007001
poi_004738,360610087002
poi_004739,360610127003
poi_004741,360610168003
poi_041780,360610109001
poi_018982,360610153002
poi_044551,360610049001
poi_041785,360610092001
poi_012348,360610187002
poi_054319,360610009001
poi_033123,360610063001
poi_002395,360470195004
poi_014787,360610149001
poi_014790,360610110001
poi_056064,360610045001
poi_030758,360610111001
poi_001604,360610139007
poi_018997,360610157007
poi_033128,360610074001
poi_038989,360610119002
poi_001813,360610009001
poi_033135,360610042002
poi_033136,360610043003
poi_056466,360610285001
poi_044565,360610115001
poi_055664,360610071002
poi_041797,360610126007
poi_019004,360610142006
poi_012367,360610065004
poi_001825,360610229003
poi_018052,360610033001
poi_038171,360610068002
poi_052507,360610045001
poi_017971,360610057002
poi_030782,360610273001
poi_028608,360050235012
poi_018061,360610126006
poi_001496,360610030022
poi_022904,360610255001
poi_006157,360610030021
poi_028614,360610287001
poi_057685,360610076001
poi_040438,360610064005
poi_006161,360470121001
poi_006162,360610098003
poi_011248,360610089002
poi_001504,360610119001
poi_008919,360610077001
poi_030792,360610089005
poi_006165,360610013002
poi_006167,360610002022
poi_028620,360470445001
poi_009483,360610192001
poi_040451,360610058001
poi_011251,360610243011
poi_006172,360610238011
poi_006174,360610110005
poi_040453,360610101001
poi_018080,360610177001
poi_006176,360610056001
poi_008925,360610089005
poi_030804,360610096001
poi_030280,360610061003
poi_028632,360610073003
poi_008931,360610303002
poi_040458,360610058001
poi_038199,360610066005
poi_018088,360610138009
poi_008933,360610138007
poi_012152,360610137006
poi_017549,360050216011
poi_028638,360610073004
poi_040462,360610092001
poi_006191,360610196003
poi_011264,360610052002
poi_019841,360610102001
poi_038205,360610063001
poi_019842,360610068004
poi_038211,360610124007
poi_040468,360470215001
poi_019845,360610143001
poi_030421,360610072006
poi_037245,360610094001
poi_010921,360610263003
poi_049573,360610171003
poi_012404,360610068002
poi_030423,360610032002
poi_010924,360610169005
poi_025727,360610255001
poi_020334,360610063005
poi_030431,360610119001
poi_011165,360610317031
poi_049576,360610317031
poi_030434,360610098002
poi_010510,360610096001
poi_048460,360610096001
poi_037254,360610109001
poi_057717,360610247002
poi_012410,360610052001
poi_036013,360610043002
poi_013744,360610052002
poi_021709,360610059001
poi_030443,360610149002
poi_006998,360610080002
poi_003989,360470768003
poi_036017,360610181005
poi_032684,360610008003
poi_036020,360610102001
poi_004713,360610148011
poi_004001,360610212001
poi_052337,360610099001
poi_021725,360610029003
poi_004003,360610138007
poi_030457,360610067001
poi_057729,360610052002
poi_025744,360610009001
poi_057732,360610030022
poi_027356,360610058001
poi_036024,360610074001
poi_049600,360610050002
poi_002286,360610054001
poi_025750,360610166001
poi_020357,360610091001
poi_057737,360610253004
poi_013766,360610084002
poi_012432,360610091001
poi_049608,360610029002
poi_010529,360610096001
poi_030468,360610231001
poi_024023,360610065002
poi_033383,360610121002
poi_002845,360610131002
poi_042014,360610211002
poi_043898,360610018002
poi_026690,360610165003
poi_043899,360610098002
poi_042354,360610164004
poi_045937,360610137001
poi_003782,360610135002
poi_023548,360610040003
poi_010003,360610121004
poi_026694,360610033003
poi_036294,360610110003
poi_003788,360050093006
poi_042792,360610058001
poi_028813,360610029003
poi_042362,360610072004
poi_027785,360610109001
poi_027786,360610084002
poi_031942,360610150011
poi_045954,360610183006
poi_042026,360610121005
poi_026700,360610021001
poi_042097,360610047002
poi_056834,360610317031
poi_003793,360610047002
poi_043914,360610065003
poi_026702,360610083002
poi_003686,360610076002
poi_026706,360610160022
poi_056839,360610133004
poi_043710,360850291021
poi_053761,360610222001
poi_014146,360610009001
poi_003798,360610139007
poi_044225,360610104001
poi_024051,360610081001
poi_042806,360610197011
poi_053764,360610038001
poi_042040,360610216001
poi_043718,360610139007
poi_036307,360810907001
poi_024056,360610187003
poi_043722,360610223011
poi_026713,360610148025
poi_036312,360610009001
poi_031967,360610174012
poi_002878,360610056001
poi_010024,360610098001
poi_032627,360610183005
poi_019243,360470067001
poi_032546,360610095001
poi_027259,360610100002
poi_056350,360610068005
poi_007801,360610223012
poi_019435,360610137003
poi_043300,360610129001
poi_048805,360610084002
poi_007805,360610127002
poi_049023,360610099001
poi_045435,360610093007
poi_032634,360610033001
poi_032553,360610119002
poi_007808,360610137002
poi_043847,360610157004
poi_032557,360610078004
poi_030201,360610049001
poi_030202,360610061001
poi_043851,360610067003
poi_032648,360610191005
poi_045442,360610195004
poi_048822,360610087005
poi_015924,360610077003
poi_002153,360470513004
poi_039218,360610303001
poi_038915,360610021001
poi_032654,360610130001
poi_046734,360610108005
poi_030637,360610226001
poi_038952,360610153007
poi_039224,360610084002
poi_038953,360610098002
poi_002160,360610096001
poi_039227,360610271001
poi_032574,360610120001
poi_019266,360610038001
poi_019465,360610067002
poi_038959,360610081006
poi_007831,360610094001
poi_049042,360610125001
poi_019274,360610045001
poi_038922,360610102001
poi_038923,360610062001
poi_056376,360610110003
poi_043862,360610071001
poi_045457,360610013001
poi_019276,360610041001
poi_040500,360610148025
poi_046749,360610008001
poi_048844,360610195003
poi_015938,360610029003
poi_040627,360610114012
poi_005892,360610102001
poi_049418,360610253006
poi_025107,360610145002
poi_035657,360050300001
poi_036391,360610228003
poi_021522,360610076002
poi_027718,360610008001
poi_027719,360610034001
poi_005896,360610034001
poi_001138,360610052002
poi_001139,360610015011
poi_008269,360610080004
poi_010895,360610222001
poi_013029,360610095001
poi_021531,360610200002
poi_007467,360610071003
poi_007468,360610041005
poi_056198,360470417004
poi_055580,360610232004
poi_020919,360610021001
poi_002493,360610199004
poi_020923,360610191006
poi_032180,360610043003
poi_007476,360610018001
poi_040648,360610082001
poi_038774,360610096001
poi_056203,360610092001
poi_021544,360610157005
poi_008279,360610036012
poi_027738,360610067001
poi_008282,360610018002
poi_013244,360610149004
poi_008285,360610137002
poi_032265,360610199002
poi_022602,360610049001
poi_013046,360610048004
poi_032269,360610200002
poi_049440,360610009001
poi_010424,360610102001
poi_035684,360050504001
poi_032275,360610114012
poi_010910,360050387001
poi_049445,360610076002
poi_002506,360610132001
poi_035687,360610100002
poi_036419,360610013002
poi_010427,360610095001
poi_022612,360610149001
poi_002508,360610118003
poi_055593,360610128001
poi_055594,360610198001
poi_047017,360610087005
poi_045569,360610127005
poi_006278,360610007001
poi_015563,360610113001
poi_015564,360610100002
poi_055905,360610100002
poi_048184,360610109001
poi_028550,360610229003
poi_048605,360610029003
poi_048606,360610137001
poi_014702,360850277062
poi_052071,360610169003
poi_013494,360610079002
poi_021239,360610106022
poi_014705,360610029002
poi_048194,360610213031
poi_052080,360610151002
poi_003135,360610065002
poi_015575,360610065005
poi_013503,360610092001
poi_038629,360610133002
poi_031092,360610006003
poi_031223,360610095001
poi_048613,360610224004
poi_031225,360610271002
poi_034330,360610128004
poi_031095,360610010011
poi_055925,360610088001
poi_036158,360470053004
poi_052089,360610109001
poi_038637,360610041003
poi_031100,360610073003
poi_006301,360610146021
poi_024131,360610159005
poi_034336,360610061003
poi_031234,360610110001
poi_048211,360610251002
poi_004170,360610157004
poi_048623,360610169003
poi_014723,360610174021
poi_047051,360610104001
poi_013522,360610190001
poi_013523,360610109001
poi_036164,360610114022
poi_028573,360610030012
poi_006304,360610099001
poi_007796,360610067003
poi_003561,360610133002
poi_019244,360610257001
poi_048799,360610076001
poi_030188,360610159003
poi_015899,360470315001
poi_007800,360610031001
poi_015900,360610136001
poi_014641,360610090005
poi_048807,360610127001
poi_019252,360610082001
poi_030631,360610137004
poi_029966,360610114022
poi_030632,360610226002
poi_040477,360610007001
poi_015907,360610205002
poi_032556,360610139007
poi_024072,360610099000
poi_040479,360610038001
poi_046730,360610158011
poi_032642,360610245002
poi_032564,360610050002
poi_027272,360610038001
poi_007814,360610052002
poi_003581,360610006001
poi_048823,360610089003
poi_040484,360610084002
poi_048825,360050310002
poi_038946,360610121001
poi_045444,360610029003
poi_049033,360610073006
poi_049035,360610036012
poi_030207,360610232001
poi_014654,360610146021
poi_039222,360610116001
poi_003592,360610124001
poi_024091,360610173004
poi_002158,360610087004
poi_049038,360610111001
poi_002162,360610135001
poi_048831,360610070003
poi_007827,360610091001
poi_039231,360610119001
poi_019271,360610223011
poi_049041,360610072002
poi_039233,360610187005
poi_049043,360610180002
poi_030216,360610061001
poi_030646,360610018003
poi_032667,360610099001
poi_030219,360610062002
poi_043332,360610026011
poi_048845,360610317044
poi_043237,360610088002
poi_036499,360610150022
poi_056081,360610271001
poi_011009,360610099001
poi_015671,360610206002
poi_056090,360610081001
poi_000165,360610092001
poi_043246,360610049001
poi_053507,360610111001
poi_020977,360610094001
poi_054947,360610119001
poi_013130,360610062001
poi_056949,360610058001
poi_029336,360610094001
poi_036511,360610102001
poi_001764,360610071005
poi_022447,360610058001
poi_001767,360610103001
poi_000175,360610317032
poi_001559,360610137003
poi_036518,360610181001
poi_017296,360610047002
poi_056108,360610044007
poi_020993,360610109001
poi_016509,360610122003
poi_043406,360610154001
poi_016510,360610061002
poi_055166,360610271004
poi_022460,360610033001
poi_018164,360610088001
poi_041973,360610157006
poi_054967,360610101001
poi_041974,360610037003
poi_011034,360610092001
poi_048445,360610283004
poi_011036,360610168002
poi_003862,360610033001
poi_001577,360610049003
poi_017310,360610029003
poi_003867,360610009001
poi_013157,360610082002
poi_036540,360610148021
poi_029357,360610092001
poi_009291,360810058002
poi_012805,360610169005
poi_054658,360610049001
poi_027929,360610038007
poi_012607,360610133002
poi_057203,360610129001
poi_055112,360610066002
poi_012808,360610157006
poi_024987,360610096001
poi_039239,360610128004
poi_027958,360610101001
poi_055113,360610221021
poi_009300,360610050005
poi_057207,360610236004
poi_037107,360610056002
poi_030588,360610299002
poi_053052,360610065001
poi_028368,360050028001
poi_039251,360610049001
poi_057218,360610095002
poi_012814,360610096001
poi_030593,360610121002
poi_039254,360610114011
poi_009304,360610145001
poi_028372,360610052002
poi_012819,360610119001
poi_004338,360610145001
poi_046237,360610048002
poi_013967,360610018003
poi_001394,360610088001
poi_009309,360470565001
poi_028379,360610113001
poi_023121,360610158012
poi_012626,360610063002
poi_053063,360610179001
poi_043597,360610100002
poi_055137,360610157004
poi_021352,360610039001
poi_023125,360610015011
poi_027946,360610225002
poi_046245,360610178003
poi_046246,360610030014
poi_030610,360610015022
poi_027975,360610111001
poi_009318,360610138009
poi_043057,360050283002
poi_046250,360610074001
poi_012839,360610177002
poi_053650,360610007001
poi_043060,360610038004
poi_037136,360610150012
poi_046256,360610222001
poi_030617,360610134005
poi_012634,360610082001
poi_050738,360610096001
poi_052832,360610226003
poi_039618,360610137002
poi_012847,360610015022
poi_035271,360610049002
poi_011483,360610100001
poi_011080,360610142005
poi_011084,360610156013
poi_052444,360610109001
poi_057244,360610150021
poi_014737,360610098002
poi_048763,360610074003
poi_049666,360610165004
poi_021612,360610083003
poi_011490,360610114011
poi_039635,360610317041
poi_047709,360610100001
poi_014741,360610080002
poi_021619,360610013001
poi_057250,360610070003
poi_025575,360610041002
poi_050758,360610127004
poi_011496,360610291002
poi_050759,360610096001
poi_035290,360610137005
poi_053022,360610156013
poi_031489,360610021002
poi_040419,360610015022
poi_045362,360610119001
poi_056884,360610049001
poi_020007,360610198001
poi_031492,360610277003
poi_014760,360610058001
poi_052461,360610007001
poi_014763,360610144011
poi_047730,360610126003
poi_052859,360811167001
poi_048789,360610082002
poi_011119,360610285003
poi_012888,360610041004
poi_045376,360610232002
poi_014385,360610157001
poi_016581,360610127005
poi_046612,360610279001
poi_018248,360610115001
poi_048003,360610091001
poi_026941,360610076001
poi_016584,360610013002
poi_007601,360610303001
poi_049853,360610229003
poi_021641,360610127004
poi_016100,360610114021
poi_045506,360610007001
poi_045507,360610096001
poi_010960,360610113001
poi_021307,360610077003
poi_046625,360610062001
poi_045510,360610208001
poi_021647,360610092001
poi_006890,360610088001
poi_021649,360610113001
poi_049865,360610144013
poi_052881,360610106016
poi_045513,360610057002
poi_021314,360610090004
poi_045515,360610102001
poi_016604,360610013002
poi_052887,360610112011
poi_046634,360850291021
poi_050830,360610015011
poi_039546,360610087005
poi_035605,360610218004
poi_024368,360610094001
poi_024370,360610067004
poi_048028,360610285001
poi_021322,360610184001
poi_026966,360610087001
poi_024375,360610140002
poi_050834,360610049001
poi_026968,360610110003
poi_052892,360610265002
poi_048032,360610157006
poi_016116,360610015011
poi_029262,360610077001
poi_006907,360610074002
poi_029265,360610149001
poi_029267,360610180001
poi_016615,360610271003
poi_031195,360610218001
poi_007624,360050411001
poi_026977,360610080001
poi_005262,360850125001
poi_053529,360610073003
poi_033632,360610080001
poi_012294,360610047002
poi_007230,360610166001
poi_053537,360610045001
poi_038278,360610073006
poi_051617,360610061001
poi_023254,360610229004
poi_037349,360610093003
poi_032018,360610076001
poi_039893,360610092001
poi_056667,360610109001
poi_037352,360610036013
poi_005273,360610122002
poi_040820,360610091001
poi_029719,360610095002
poi_040821,360610146023
poi_043462,360610016003
poi_043464,360610127003
poi_053552,360610222001
poi_029724,360610118004
poi_005684,360610039004
poi_005688,360610015021
poi_048131,360610122001
poi_037363,360850226004
poi_043474,360610036021
poi_032028,360610130002
poi_012315,360610080001
poi_005281,360610103001
poi_051637,360610257002
poi_053571,360610070003
poi_029737,360610090003
poi_006445,360610084001
poi_005694,360610172004
poi_033662,360610094001
poi_048140,360610033002
poi_005285,360610045001
poi_006448,360610111003
poi_029743,360610098003
poi_041167,360610142004
poi_043486,360610038005
poi_032036,360610092001
poi_028542,360610056001
poi_033665,360610104001
poi_056686,360610043003
poi_017269,360610235021
poi_011843,360610009001
poi_048554,360610255001
poi_053356,360610124001
poi_052905,360610037001
poi_003709,360610112021
poi_020212,360610203001
poi_048558,360610164003
poi_051361,360610090003
poi_023757,360610064001
poi_014936,360610132002
poi_031756,360610134008
poi_043553,360610006001
poi_023764,360610137003
poi_003715,360610116001
poi_020219,360610113001
poi_020220,360610082001
poi_031286,360610071001
poi_014939,360610057002
poi_028586,360610043003
poi_020221,360610088002
poi_009579,360610199002
poi_003716,360610106011
poi_031762,360610121001
poi_009582,360610126001
poi_053366,360470317012
poi_024889,360610090005
poi_031768,360610030011
poi_048571,360610092001
poi_004667,360610129002
poi_041997,360610070004
poi_031300,360610041006
poi_024893,360610159004
poi_048580,360470114003
poi_043566,360610098001
poi_051372,360610138001
poi_031773,360610075003
poi_004673,360610009001
poi_029120,360610172004
poi_031304,360610013001
poi_048587,360610072005
poi_014954,360610209012
poi_043569,360810521002
poi_008558,360610119001
poi_010067,360610157002
poi_009594,360610015011
poi_053376,360610238022
poi_029124,360610038001
poi_004679,360610021001
poi_009599,360610121006
poi_057377,360610075001
poi_055346,360810973001
poi_008563,360610220005
poi_029126,360610111001
poi_004683,360610115001
poi_020238,360810942021
poi_031791,360610043003
poi_014962,360610058001
poi_000586,360610031001
poi_033559,360610039004
poi_002413,360610074001
poi_034136,360610081001
poi_016249,360610095002
poi_003311,360610231003
poi_011044,360050175002
poi_032960,360610291002
poi_023787,360610079001
poi_019094,360610169001
poi_016256,360610222001
poi_016258,360610071005
poi_016259,360610159001
poi_055256,360610041005
poi_016260,360610104001
poi_034180,360610245004
poi_019097,360610080002
poi_004214,360610095001
poi_012552,360610083003
poi_013427,360610124002
poi_011057,360610043001
poi_034146,360610183007
poi_055262,360610049001
poi_001010,360610052002
poi_055263,360610038001
poi_012559,360610177004
poi_019106,360610096001
poi_018499,360610048004
poi_015883,360610171002
poi_019108,360610030013
